id,age,race,married,never_married,grade,collgrad,south,smsa,city,industry,occupation,union,wage,hours,exp,tenure
4142,42,black,married,0,17,college grad,0,SMSA,1,Transport/Comm/Utility,Sales,union,10,40,12,5
4145,37,white,single,0,11,not college grad,0,SMSA,1,Wholesale/Retail Trade,Managers/admin,nonunion,12,40,12,6
4147,35,white,single,0,12,not college grad,0,SMSA,1,Public Administration,Sales,nonunion,11,40,15,3
4148,40,white,married,0,10,not college grad,0,nonSMSA,0,Professional Services,Laborers,nonunion,4,40,13,12
4149,40,white,married,0,12,not college grad,0,nonSMSA,0,Business/Repair Svc,Clerical/unskilled,nonunion,5,30,7,3
4156,36,other,married,0,13,not college grad,0,nonSMSA,0,Personal Services,Laborers,,6,12,6,0
4157,36,white,married,0,12,not college grad,0,nonSMSA,0,Personal Services,Transport,nonunion,4,45,2,0
4160,36,white,married,0,11,not college grad,0,SMSA,1,Wholesale/Retail Trade,Managers/admin,nonunion,6,50,12,5
4163,38,white,single,1,12,not college grad,0,nonSMSA,0,Personal Services,Laborers,nonunion,3,30,5,2
4167,35,white,married,0,14,not college grad,0,nonSMSA,0,Professional Services,Professional/technical,union,6,30,9,5
4168,41,white,married,0,12,not college grad,0,nonSMSA,0,Business/Repair Svc,Professional/technical,,7,15,18,0
4169,36,white,married,0,11,not college grad,0,nonSMSA,0,Professional Services,Other,,5,40,8,3
4171,37,other,single,0,13,not college grad,0,nonSMSA,0,Professional Services,Sales,union,8,10,3,1
4172,36,white,married,0,12,not college grad,0,nonSMSA,0,Wholesale/Retail Trade,Managers/admin,nonunion,5,40,18,9
4173,35,white,married,0,12,not college grad,0,SMSA,0,Finance/Ins/Real Estate,Clerical/unskilled,nonunion,14,37,17,3
4176,39,other,married,0,10,not college grad,0,nonSMSA,0,Professional Services,Laborers,union,5,20,7,4
4180,43,white,married,0,13,not college grad,0,nonSMSA,0,Finance/Ins/Real Estate,Sales,,3,50,16,1
4182,35,white,married,0,14,not college grad,0,nonSMSA,0,Professional Services,Professional/technical,nonunion,2,16,6,1
4184,40,white,married,0,12,not college grad,0,nonSMSA,0,Ag/Forestry/Fisheries,Professional/technical,nonunion,12,40,18,18
4186,39,white,married,0,13,not college grad,0,SMSA,0,Transport/Comm/Utility,Sales,nonunion,8,40,20,8
4189,44,white,married,0,10,not college grad,0,SMSA,0,Professional Services,Laborers,union,7,38,17,17
4191,41,white,married,0,12,not college grad,0,nonSMSA,0,Professional Services,Sales,union,3,40,15,11
4192,39,white,married,0,16,college grad,0,SMSA,0,Professional Services,Other,union,6,20,4,3
4193,35,white,single,0,15,not college grad,0,SMSA,0,Manufacturing,Professional/technical,nonunion,13,40,14,6
4195,36,white,married,0,17,college grad,0,nonSMSA,0,Professional Services,Professional/technical,union,7,50,11,7
4196,35,white,single,0,18,college grad,1,SMSA,0,Professional Services,Other,union,10,40,10,3
4198,39,white,married,0,10,not college grad,0,nonSMSA,0,Business/Repair Svc,Clerical/unskilled,nonunion,4,4,4,1
4199,36,white,married,0,13,not college grad,1,SMSA,1,Finance/Ins/Real Estate,Managers/admin,nonunion,9,40,8,6
4202,44,white,married,0,17,college grad,0,SMSA,1,Professional Services,Other,union,12,44,18,16
4204,44,other,single,0,7,not college grad,1,nonSMSA,0,Manufacturing,Operatives,nonunion,3,40,21,7
4206,43,white,single,0,17,college grad,0,SMSA,1,Business/Repair Svc,Craftsmen,,3,20,10,1
4208,41,white,married,0,13,not college grad,0,nonSMSA,0,Transport/Comm/Utility,Sales,nonunion,5,40,8,8
4213,39,white,single,1,14,not college grad,0,SMSA,0,Finance/Ins/Real Estate,Managers/admin,,36,45,16,3
4214,35,white,married,0,17,college grad,0,SMSA,1,Professional Services,Other,union,11,45,15,9
4215,36,white,married,0,16,college grad,0,nonSMSA,0,Finance/Ins/Real Estate,Managers/admin,,4,50,8,0
4221,38,white,married,0,13,not college grad,0,SMSA,1,Professional Services,Sales,union,6,40,10,3
4222,36,white,single,1,12,not college grad,0,SMSA,1,Professional Services,Sales,nonunion,2,40,18,3
4223,37,white,married,0,12,not college grad,0,SMSA,1,Public Administration,Sales,union,6,40,5,5
4225,39,white,single,0,16,college grad,0,SMSA,1,Professional Services,Sales,nonunion,6,40,11,3
4229,41,white,single,1,18,college grad,0,SMSA,0,Professional Services,Other,union,13,40,19,19
4230,41,white,married,0,11,not college grad,0,SMSA,0,Wholesale/Retail Trade,Craftsmen,nonunion,4,24,2,2
4231,45,white,single,0,12,not college grad,0,SMSA,0,Personal Services,Transport,,3,16,3,1
4233,42,white,married,0,14,not college grad,0,SMSA,0,Entertainment/Rec Svc,Sales,nonunion,4,20,10,2
4237,38,white,married,0,9,not college grad,0,SMSA,0,Wholesale/Retail Trade,Sales,,4,32,10,1
4239,35,white,married,0,13,not college grad,0,SMSA,0,Wholesale/Retail Trade,Clerical/unskilled,nonunion,4,16,3,0
4240,41,white,single,0,12,not college grad,0,SMSA,1,Public Administration,Sales,nonunion,6,40,12,10
4242,38,white,single,0,12,not college grad,0,SMSA,1,Finance/Ins/Real Estate,Clerical/unskilled,union,7,40,12,4
4244,37,white,married,0,13,not college grad,0,SMSA,0,Public Administration,Managers/admin,union,10,40,14,5
4245,42,white,single,1,15,not college grad,0,nonSMSA,0,Transport/Comm/Utility,Sales,union,10,40,19,18
4246,41,white,single,0,17,college grad,0,nonSMSA,0,Professional Services,Other,union,10,40,4,2
4247,40,white,married,0,12,not college grad,0,SMSA,0,Wholesale/Retail Trade,Managers/admin,nonunion,9,45,15,1
4248,36,white,single,0,16,college grad,0,SMSA,0,Entertainment/Rec Svc,Laborers,,3,10,12,0
4250,39,white,married,0,12,not college grad,0,SMSA,0,Manufacturing,Managers/admin,,10,40,14,4
4251,35,white,married,0,13,not college grad,0,nonSMSA,0,Finance/Ins/Real Estate,Sales,nonunion,6,40,8,2
4252,41,white,married,0,9,not college grad,1,SMSA,0,Professional Services,Laborers,nonunion,5,40,14,14
4253,43,white,married,0,12,not college grad,1,SMSA,0,Professional Services,Sales,union,9,40,12,3
4255,36,white,married,0,14,not college grad,0,SMSA,0,Wholesale/Retail Trade,Sales,,5,40,6,1
4256,41,white,single,0,12,not college grad,1,SMSA,0,Professional Services,Sales,union,7,40,7,6
4258,36,white,single,0,15,not college grad,1,SMSA,0,Professional Services,Professional/technical,union,11,40,14,4
4259,43,white,single,0,10,not college grad,1,SMSA,0,Professional Services,Professional/technical,nonunion,7,40,18,3
4260,38,white,married,0,11,not college grad,1,SMSA,0,Personal Services,Laborers,,6,40,7,2
4268,37,white,single,1,12,not college grad,1,SMSA,0,,,nonunion,4,35,0,0
4269,44,black,married,0,9,not college grad,1,nonSMSA,0,Manufacturing,Operatives,nonunion,4,40,15,10
4270,41,black,single,0,16,college grad,1,nonSMSA,0,Wholesale/Retail Trade,Sales,nonunion,8,25,17,3
4278,41,black,single,0,10,not college grad,0,SMSA,0,Professional Services,Laborers,nonunion,4,40,4,1
4279,35,white,married,0,8,not college grad,1,nonSMSA,0,Wholesale/Retail Trade,Sales,union,4,40,9,4
4280,35,black,married,0,12,not college grad,1,nonSMSA,0,Public Administration,Sales,nonunion,4,40,13,4
4281,41,black,married,0,12,not college grad,1,nonSMSA,0,Professional Services,Laborers,nonunion,4,40,16,3
4282,36,black,married,0,13,not college grad,1,nonSMSA,0,Wholesale/Retail Trade,Professional/technical,nonunion,5,40,14,3
4283,41,black,married,0,10,not college grad,1,nonSMSA,0,Manufacturing,Operatives,union,6,40,19,3
4287,40,white,married,0,12,not college grad,1,nonSMSA,0,Finance/Ins/Real Estate,Sales,union,10,40,19,18
4291,44,black,married,0,12,not college grad,1,nonSMSA,0,Professional Services,Sales,nonunion,5,40,18,18
4292,38,black,married,0,11,not college grad,0,SMSA,1,Professional Services,Laborers,nonunion,5,40,8,2
4293,39,black,married,0,16,college grad,0,SMSA,1,Professional Services,Other,union,9,35,13,13
4294,36,black,single,1,12,not college grad,0,SMSA,0,Business/Repair Svc,Laborers,union,3,35,9,1
4296,38,white,married,0,12,not college grad,1,nonSMSA,0,Wholesale/Retail Trade,Managers/admin,nonunion,3,54,8,8
4298,37,black,married,0,12,not college grad,0,SMSA,1,Wholesale/Retail Trade,Operatives,nonunion,4,40,8,2
4299,37,black,single,1,12,not college grad,0,SMSA,1,Professional Services,Sales,union,6,40,15,13
4305,35,white,married,0,18,college grad,1,nonSMSA,0,Professional Services,Other,nonunion,6,40,11,4
4306,37,black,married,0,13,not college grad,1,SMSA,1,Public Administration,Professional/technical,nonunion,7,40,15,8
4309,37,black,married,0,10,not college grad,1,SMSA,1,Professional Services,Laborers,nonunion,4,25,10,4
4310,39,black,married,0,14,not college grad,1,SMSA,1,Professional Services,Laborers,nonunion,8,40,12,0
4311,38,black,single,0,13,not college grad,1,nonSMSA,0,Professional Services,Professional/technical,nonunion,6,40,9,8
4316,34,white,married,0,16,college grad,0,SMSA,0,Professional Services,Sales,nonunion,4,20,10,1
4318,41,white,single,0,12,not college grad,1,SMSA,1,Professional Services,Laborers,union,3,35,11,5
4319,36,white,single,0,12,not college grad,1,SMSA,0,Manufacturing,Operatives,,3,30,4,0
4323,44,black,single,0,11,not college grad,1,SMSA,1,Professional Services,Sales,,5,40,10,0
4324,41,black,single,0,10,not college grad,1,SMSA,1,Personal Services,Laborers,,2,,9,1
4327,35,black,single,0,12,not college grad,1,SMSA,0,Public Administration,Laborers,,3,20,8,1
4330,42,black,single,0,12,not college grad,1,SMSA,0,Wholesale/Retail Trade,Sales,union,5,40,17,15
4334,41,black,married,0,15,college grad,1,SMSA,0,Wholesale/Retail Trade,Sales,nonunion,6,40,17,14
4335,35,black,married,0,11,not college grad,1,SMSA,1,Finance/Ins/Real Estate,Sales,nonunion,6,40,7,1
4338,42,black,married,0,9,not college grad,1,SMSA,1,Professional Services,Sales,nonunion,6,40,15,9
4340,44,black,single,1,10,not college grad,1,SMSA,1,Professional Services,Managers/admin,nonunion,3,40,21,1
4342,40,black,single,1,16,college grad,1,SMSA,0,Professional Services,Professional/technical,nonunion,15,42,15,8
4343,41,black,single,1,4,not college grad,1,SMSA,1,Wholesale/Retail Trade,Laborers,nonunion,3,37,8,2
4345,36,black,married,0,12,not college grad,0,SMSA,0,Finance/Ins/Real Estate,Sales,nonunion,9,38,14,11
4346,45,black,single,0,18,college grad,1,SMSA,1,Professional Services,Sales,nonunion,10,45,17,16
4350,35,white,married,0,16,college grad,1,SMSA,1,Professional Services,Professional/technical,nonunion,11,50,14,13
4351,40,white,married,0,12,not college grad,1,SMSA,0,Professional Services,Sales,nonunion,7,40,17,17
4352,42,white,married,0,12,not college grad,1,SMSA,1,Wholesale/Retail Trade,Managers/admin,nonunion,4,45,12,1
4354,35,black,single,0,16,college grad,1,SMSA,1,Professional Services,Professional/technical,,39,40,14,5
4356,43,white,married,0,12,not college grad,1,SMSA,1,Transport/Comm/Utility,,nonunion,12,40,20,20
4357,38,white,married,0,14,not college grad,1,SMSA,1,Finance/Ins/Real Estate,Managers/admin,nonunion,11,40,19,1
4360,42,white,single,0,12,not college grad,1,SMSA,1,Manufacturing,Operatives,union,8,40,20,1
4361,45,white,married,0,9,not college grad,1,SMSA,0,Manufacturing,Operatives,nonunion,7,40,15,13
4363,39,white,married,0,17,college grad,1,nonSMSA,0,Professional Services,Sales,nonunion,9,40,12,7
4364,37,white,married,0,14,not college grad,1,SMSA,0,Wholesale/Retail Trade,Clerical/unskilled,nonunion,2,45,12,2
4365,42,white,married,0,12,not college grad,1,SMSA,1,Wholesale/Retail Trade,Craftsmen,nonunion,5,45,8,0
4367,38,white,married,0,12,not college grad,1,nonSMSA,0,Finance/Ins/Real Estate,Sales,nonunion,7,40,14,10
4369,40,white,married,0,12,not college grad,1,nonSMSA,0,Wholesale/Retail Trade,Sales,nonunion,8,4,9,5
4376,35,white,married,0,12,not college grad,1,SMSA,0,Wholesale/Retail Trade,Sales,nonunion,5,40,13,2
4378,42,white,single,1,16,college grad,1,nonSMSA,0,Professional Services,Professional/technical,nonunion,10,40,18,7
4381,43,white,married,0,15,not college grad,1,nonSMSA,0,Professional Services,Other,nonunion,9,40,12,7
4382,42,black,single,0,9,not college grad,1,nonSMSA,0,Manufacturing,Operatives,union,6,40,17,12
4383,38,black,single,0,14,not college grad,1,nonSMSA,0,Manufacturing,Operatives,union,6,40,16,16
4384,41,black,single,0,10,not college grad,1,nonSMSA,0,Personal Services,Transport,nonunion,3,58,10,0
4386,43,black,single,0,12,not college grad,1,nonSMSA,0,Manufacturing,Craftsmen,nonunion,8,40,21,11
4388,37,black,married,0,11,not college grad,0,SMSA,0,Professional Services,Laborers,union,4,40,12,7
4389,41,black,married,0,14,not college grad,1,nonSMSA,0,Professional Services,Craftsmen,nonunion,6,40,14,14
4393,39,white,married,0,15,not college grad,1,nonSMSA,0,Wholesale/Retail Trade,Sales,nonunion,4,40,15,9
4394,36,white,married,0,12,not college grad,1,nonSMSA,0,Finance/Ins/Real Estate,Sales,nonunion,2,38,12,
4395,41,white,married,0,12,not college grad,1,nonSMSA,0,Manufacturing,Operatives,nonunion,2,40,4,0
4397,40,white,married,0,18,college grad,0,SMSA,1,Professional Services,Other,,3,40,16,2
4405,36,white,married,0,7,not college grad,1,nonSMSA,0,Manufacturing,Operatives,,3,40,6,1
4407,40,black,married,0,11,not college grad,1,nonSMSA,0,Professional Services,Operatives,,3,20,15,1
4408,38,white,married,0,14,not college grad,1,nonSMSA,0,Professional Services,Professional/technical,,8,40,10,0
4409,35,white,married,0,12,not college grad,1,nonSMSA,0,Professional Services,Laborers,nonunion,4,35,10,9
4411,44,black,single,1,8,not college grad,1,nonSMSA,0,Ag/Forestry/Fisheries,Farm laborers,nonunion,2,40,17,13
4413,41,white,married,0,12,not college grad,1,nonSMSA,0,Manufacturing,Operatives,nonunion,5,40,21,21
4419,36,white,married,0,12,not college grad,1,nonSMSA,0,Manufacturing,Sales,nonunion,5,40,11,4
4420,43,white,married,0,12,not college grad,1,SMSA,0,Finance/Ins/Real Estate,Sales,nonunion,3,50,14,5
4426,36,black,married,0,12,not college grad,1,nonSMSA,0,Manufacturing,Operatives,,3,40,12,1
4428,39,black,married,0,12,not college grad,1,SMSA,1,Public Administration,,nonunion,4,40,9,7
4429,37,black,married,0,11,not college grad,1,SMSA,0,Public Administration,Sales,nonunion,7,40,15,9
4435,35,white,married,0,18,college grad,1,nonSMSA,0,Professional Services,Professional/technical,nonunion,8,50,17,10
4437,41,white,married,0,12,not college grad,1,nonSMSA,0,Professional Services,Sales,,5,40,16,1
4438,42,white,married,0,12,not college grad,1,nonSMSA,0,Manufacturing,Operatives,nonunion,3,40,11,0
4439,42,white,married,0,12,not college grad,1,nonSMSA,0,Manufacturing,Operatives,union,18,8,9,0
4441,42,black,married,0,6,not college grad,1,nonSMSA,0,Ag/Forestry/Fisheries,Farm laborers,union,3,35,6,1
4442,40,black,married,0,7,not college grad,1,nonSMSA,0,,Farm laborers,nonunion,3,40,8,1
4443,39,black,married,0,9,not college grad,1,nonSMSA,0,,Farm laborers,nonunion,3,40,6,1
4445,35,black,single,0,8,not college grad,1,nonSMSA,0,Ag/Forestry/Fisheries,Farm laborers,nonunion,3,40,4,1
4446,43,white,married,0,12,not college grad,1,nonSMSA,0,Professional Services,Professional/technical,nonunion,1,80,12,2
4450,38,black,married,0,12,not college grad,0,SMSA,0,Wholesale/Retail Trade,Managers/admin,union,7,35,16,13
4454,39,white,married,0,12,not college grad,1,nonSMSA,0,Professional Services,Laborers,nonunion,3,35,8,1
4458,44,black,married,0,7,not college grad,1,nonSMSA,0,Manufacturing,Operatives,nonunion,4,34,18,16
4460,36,black,single,1,12,not college grad,0,SMSA,1,Professional Services,Laborers,nonunion,5,40,14,6
4461,35,black,single,1,12,not college grad,0,SMSA,1,Personal Services,Operatives,,6,40,3,1
4462,39,black,single,1,12,not college grad,1,nonSMSA,0,Professional Services,Laborers,nonunion,3,38,15,3
4464,34,black,married,0,13,not college grad,1,SMSA,0,Manufacturing,Clerical/unskilled,,8,20,8,1
4465,43,black,single,0,7,not college grad,1,nonSMSA,0,Personal Services,Transport,nonunion,3,40,23,1
4466,44,black,single,0,12,not college grad,1,nonSMSA,0,Personal Services,Transport,,2,40,15,1
4470,37,black,married,0,12,not college grad,1,nonSMSA,0,Personal Services,Laborers,nonunion,3,60,12,2
4473,43,white,single,0,14,not college grad,1,nonSMSA,0,Manufacturing,Clerical/unskilled,nonunion,6,40,12,5
4474,34,black,married,0,15,not college grad,1,SMSA,1,Professional Services,Sales,nonunion,4,40,10,0
4478,39,white,married,0,17,college grad,1,SMSA,0,Professional Services,Other,nonunion,7,60,18,10
4480,39,white,single,0,11,not college grad,1,nonSMSA,0,Wholesale/Retail Trade,Managers/admin,nonunion,3,62,6,2
4481,38,white,married,0,7,not college grad,1,nonSMSA,0,Wholesale/Retail Trade,Operatives,nonunion,2,60,3,0
4484,37,black,single,0,14,not college grad,0,SMSA,1,Wholesale/Retail Trade,Laborers,,4,15,13,0
4485,35,black,married,0,13,not college grad,0,SMSA,0,Manufacturing,Craftsmen,union,12,52,13,5
4488,37,white,single,0,12,not college grad,1,nonSMSA,0,Wholesale/Retail Trade,Operatives,nonunion,7,40,15,9
4490,43,white,single,0,15,not college grad,0,SMSA,1,Finance/Ins/Real Estate,Clerical/unskilled,nonunion,25,40,22,22
4492,41,white,married,0,12,not college grad,1,nonSMSA,0,Professional Services,Sales,nonunion,4,40,9,2
4494,35,white,married,0,12,not college grad,1,nonSMSA,0,Manufacturing,Operatives,nonunion,6,40,11,3
4501,40,white,single,0,12,not college grad,0,SMSA,0,Wholesale/Retail Trade,Sales,nonunion,4,60,16,2
4502,44,white,married,0,13,not college grad,1,SMSA,0,Construction,Clerical/unskilled,,5,40,6,4
4508,35,black,married,0,12,not college grad,1,SMSA,0,Wholesale/Retail Trade,Sales,nonunion,3,30,6,1
4510,34,white,single,0,12,not college grad,1,SMSA,0,Transport/Comm/Utility,Sales,union,15,40,12,9
4512,43,white,married,0,10,not college grad,1,nonSMSA,0,Wholesale/Retail Trade,Operatives,nonunion,3,60,5,2
4513,39,black,single,1,13,not college grad,1,nonSMSA,0,Wholesale/Retail Trade,Laborers,nonunion,3,30,17,2
4518,40,black,single,0,14,not college grad,1,nonSMSA,0,Professional Services,Managers/admin,nonunion,6,38,16,13
4519,40,white,married,0,12,not college grad,1,SMSA,1,Professional Services,Sales,,8,40,12,7
4520,39,white,married,0,6,not college grad,1,nonSMSA,0,Business/Repair Svc,Service,nonunion,6,40,12,9
4527,35,black,married,0,12,not college grad,0,SMSA,0,Professional Services,Laborers,nonunion,3,40,6,2
4530,37,white,married,0,12,not college grad,0,SMSA,0,Business/Repair Svc,Managers/admin,nonunion,9,50,12,8
4531,37,white,married,0,12,not college grad,1,nonSMSA,0,Wholesale/Retail Trade,Sales,,3,36,7,1
4532,40,black,married,0,12,not college grad,1,SMSA,0,Personal Services,Operatives,nonunion,6,40,16,0
4533,42,black,single,0,12,not college grad,1,SMSA,0,Manufacturing,Operatives,nonunion,8,40,18,8
4536,43,white,married,0,17,college grad,1,nonSMSA,0,Professional Services,Other,nonunion,10,45,18,14
4538,39,black,married,0,9,not college grad,0,SMSA,0,Professional Services,Laborers,nonunion,4,40,4,3
4539,43,other,married,0,0,not college grad,1,nonSMSA,0,Professional Services,Laborers,nonunion,3,40,5,1
4541,40,white,married,0,13,not college grad,0,SMSA,0,Finance/Ins/Real Estate,Sales,nonunion,7,60,12,0
4542,39,white,married,0,12,not college grad,0,SMSA,0,Finance/Ins/Real Estate,Managers/admin,,5,40,15,3
4543,37,white,single,0,12,not college grad,0,SMSA,0,Finance/Ins/Real Estate,Managers/admin,nonunion,14,40,14,1
4544,38,white,married,0,16,college grad,0,nonSMSA,0,Wholesale/Retail Trade,Clerical/unskilled,,3,60,7,0
4545,36,black,single,0,11,not college grad,0,SMSA,0,Manufacturing,Sales,,9,40,16,2
4546,44,black,married,0,11,not college grad,1,SMSA,0,Manufacturing,Craftsmen,nonunion,6,40,15,6
4547,39,black,single,0,11,not college grad,0,SMSA,0,Manufacturing,Operatives,nonunion,6,40,15,1
4548,35,black,married,0,9,not college grad,1,SMSA,1,Construction,Sales,nonunion,3,40,10,6
4549,41,white,married,0,15,not college grad,1,nonSMSA,0,Professional Services,Laborers,nonunion,11,40,16,1
4550,44,white,married,0,10,not college grad,1,nonSMSA,0,Public Administration,Sales,nonunion,3,23,2,0
4551,45,white,single,1,18,college grad,1,SMSA,0,Professional Services,Other,union,15,40,20,3
4553,44,white,married,0,12,not college grad,1,nonSMSA,0,Public Administration,Sales,nonunion,5,40,15,2
4555,34,white,married,0,17,college grad,1,SMSA,1,Wholesale/Retail Trade,Professional/technical,nonunion,14,40,12,3
4556,41,white,married,0,12,not college grad,1,nonSMSA,0,Public Administration,Sales,nonunion,9,38,19,17
4562,43,white,married,0,13,not college grad,1,nonSMSA,0,Personal Services,Transport,nonunion,4,10,11,5
4564,39,white,single,1,12,not college grad,1,SMSA,0,Manufacturing,Laborers,,3,40,15,2
4567,40,white,married,0,11,not college grad,1,nonSMSA,0,Manufacturing,Craftsmen,nonunion,7,50,12,6
4569,42,white,married,0,12,not college grad,1,nonSMSA,0,Wholesale/Retail Trade,Sales,nonunion,5,38,12,10
4571,38,black,single,0,18,college grad,1,nonSMSA,0,Public Administration,Other,nonunion,12,40,15,14
4573,41,black,married,0,13,not college grad,1,nonSMSA,0,Professional Services,Laborers,union,6,40,19,19
4574,37,white,single,0,12,not college grad,1,nonSMSA,0,Manufacturing,Operatives,nonunion,6,40,15,10
4577,39,white,married,0,9,not college grad,1,nonSMSA,0,Manufacturing,Operatives,nonunion,5,40,8,5
4578,41,white,married,0,16,college grad,1,nonSMSA,0,Professional Services,Other,,4,24,10,2
4580,38,white,single,0,12,not college grad,1,nonSMSA,0,Professional Services,Laborers,,4,38,14,7
4583,44,white,married,0,12,not college grad,1,nonSMSA,0,Manufacturing,Operatives,nonunion,6,40,14,14
4586,38,black,married,0,17,college grad,0,SMSA,1,Public Administration,Managers/admin,nonunion,17,50,18,11
4589,34,black,married,0,12,not college grad,0,SMSA,0,Manufacturing,Operatives,union,4,40,10,0
4590,41,white,married,0,12,not college grad,1,SMSA,0,Finance/Ins/Real Estate,Managers/admin,nonunion,11,58,9,2
4591,40,white,single,0,14,not college grad,0,SMSA,0,Manufacturing,Professional/technical,nonunion,10,40,8,4
4592,39,white,married,0,12,not college grad,1,nonSMSA,0,Public Administration,Sales,union,11,46,12,10
4597,38,black,single,1,13,not college grad,1,SMSA,0,Transport/Comm/Utility,Sales,union,10,38,19,19
4599,44,white,married,0,10,not college grad,0,SMSA,0,Professional Services,Laborers,union,4,30,5,5
4600,41,white,single,0,11,not college grad,1,nonSMSA,0,Wholesale/Retail Trade,Managers/admin,nonunion,4,56,10,2
4601,42,white,single,1,18,college grad,1,SMSA,1,Finance/Ins/Real Estate,Managers/admin,nonunion,29,40,15,10
4602,36,white,married,0,18,college grad,0,SMSA,0,Professional Services,Other,nonunion,9,35,12,6
4603,41,black,married,0,8,not college grad,1,nonSMSA,0,Personal Services,Laborers,,4,40,11,0
4604,38,black,married,0,16,college grad,1,nonSMSA,0,Professional Services,Laborers,,4,24,16,11
4606,35,black,married,0,12,not college grad,1,SMSA,1,Finance/Ins/Real Estate,Sales,union,5,40,10,0
4607,41,black,married,0,11,not college grad,1,nonSMSA,0,Transport/Comm/Utility,Service,union,9,45,15,2
4611,36,black,married,0,12,not college grad,1,nonSMSA,0,Manufacturing,Sales,nonunion,6,40,6,4
4613,39,white,single,0,12,not college grad,1,nonSMSA,0,Wholesale/Retail Trade,Laborers,,3,30,5,5
4614,40,black,single,0,12,not college grad,1,nonSMSA,0,Manufacturing,Operatives,union,8,40,15,9
4620,40,black,married,0,12,not college grad,0,SMSA,1,Wholesale/Retail Trade,Operatives,nonunion,6,40,10,3
4621,38,black,single,0,12,not college grad,1,nonSMSA,0,Manufacturing,Operatives,union,5,40,14,2
4625,40,black,single,1,12,not college grad,1,SMSA,1,Public Administration,Sales,nonunion,6,40,18,6
4628,42,black,married,0,10,not college grad,0,SMSA,1,Personal Services,Operatives,,3,40,13,5
4629,35,black,single,0,16,college grad,1,nonSMSA,0,Professional Services,Other,nonunion,8,40,13,11
4632,42,black,married,0,13,not college grad,1,nonSMSA,0,Professional Services,Professional/technical,nonunion,4,40,15,11
4634,35,black,single,0,15,not college grad,1,SMSA,1,Professional Services,Professional/technical,nonunion,10,40,15,15
4639,39,black,married,0,18,college grad,1,SMSA,1,Professional Services,Other,nonunion,8,40,15,1
4642,42,white,married,0,10,not college grad,1,nonSMSA,0,Manufacturing,Operatives,nonunion,4,45,16,16
4647,42,black,single,1,7,not college grad,0,SMSA,1,Manufacturing,Operatives,union,5,40,8,3
4651,37,black,single,0,14,not college grad,1,SMSA,1,Finance/Ins/Real Estate,Sales,,3,40,5,1
4652,36,black,married,0,11,not college grad,1,nonSMSA,0,Manufacturing,Operatives,nonunion,3,38,4,1
4653,36,black,married,0,13,not college grad,1,nonSMSA,0,Professional Services,Other,nonunion,2,50,10,2
4655,36,black,married,0,12,not college grad,1,nonSMSA,0,Manufacturing,Operatives,nonunion,3,48,14,12
4657,36,black,single,0,12,not college grad,1,nonSMSA,0,Personal Services,Laborers,,2,40,7,6
4658,39,black,married,0,12,not college grad,0,SMSA,1,Manufacturing,Operatives,union,7,40,15,9
4659,36,black,married,0,16,college grad,0,SMSA,0,Business/Repair Svc,Professional/technical,,40,40,15,2
4663,35,black,married,0,11,not college grad,1,SMSA,0,Wholesale/Retail Trade,Laborers,,4,35,12,3
4664,40,black,married,0,8,not college grad,1,nonSMSA,0,Personal Services,Transport,nonunion,1,12,7,2
4672,38,black,married,0,12,not college grad,1,nonSMSA,0,Professional Services,Other,nonunion,4,38,20,20
4674,36,black,single,1,16,college grad,0,SMSA,1,Wholesale/Retail Trade,Managers/admin,nonunion,14,40,10,9
4675,35,black,married,0,10,not college grad,1,nonSMSA,0,Personal Services,Transport,nonunion,3,21,3,1
4677,35,white,married,0,16,college grad,1,nonSMSA,0,Professional Services,Other,nonunion,6,48,12,12
4678,44,white,married,0,12,not college grad,1,nonSMSA,0,Professional Services,Sales,nonunion,4,32,19,10
4680,38,black,single,1,12,not college grad,0,SMSA,1,Professional Services,Laborers,union,7,36,9,5
4681,37,black,married,0,10,not college grad,1,SMSA,0,Manufacturing,Craftsmen,nonunion,7,40,5,4
4682,35,black,married,0,14,not college grad,1,nonSMSA,0,Professional Services,Other,nonunion,4,42,12,3
4683,42,black,married,0,12,not college grad,1,nonSMSA,0,Manufacturing,Managers/admin,nonunion,4,40,19,6
4685,35,black,married,0,16,college grad,1,SMSA,1,Professional Services,Sales,nonunion,6,40,14,6
4686,36,black,married,0,12,not college grad,1,SMSA,1,Personal Services,Operatives,nonunion,3,34,12,7
4687,35,black,married,0,12,not college grad,1,nonSMSA,0,Wholesale/Retail Trade,Managers/admin,nonunion,6,45,15,0
4688,40,white,single,0,13,not college grad,1,nonSMSA,0,Wholesale/Retail Trade,Managers/admin,nonunion,6,40,18,15
4696,44,black,married,0,10,not college grad,1,nonSMSA,0,Professional Services,Professional/technical,nonunion,5,40,13,13
4699,37,black,married,0,17,college grad,1,SMSA,1,Professional Services,Managers/admin,nonunion,15,47,15,8
4704,44,black,married,0,12,not college grad,1,SMSA,1,Public Administration,Sales,nonunion,9,40,18,18
4705,39,white,married,0,16,college grad,1,SMSA,0,Professional Services,Other,nonunion,7,9,11,3
4707,44,black,single,0,6,not college grad,1,nonSMSA,0,Personal Services,Transport,,3,30,12,6
4711,38,white,married,0,17,college grad,1,nonSMSA,0,Professional Services,Other,,36,45,10,2
